row_id,learner_group_id,sign_group_id,split,category_code,prompt_language,selection_strategy,selection_reason,anchor_outcome,anchor_correct,anchor_was_skipped,anchor_quality_score,anchor_quality_band,response_time_ms,retry_count,hint_count,sign_difficulty,was_due,days_overdue,selection_priority,pre_mastery_score,post_mastery_score,pre_total_reviews,pre_successful_reviews,pre_failure_count,pre_average_quality_score,pre_average_response_time_ms,hours_since_previous_review,pre_ease_factor,post_ease_factor,pre_interval_days,post_interval_days,pre_repetition_count,post_repetition_count,pre_lapse_count,post_lapse_count,scheduled_delay_hours,learner_prior_attempts,learner_prior_accuracy,learner_prior_average_quality,future_recall_success
2de5b86a873f1971f8453ff4d7efd6315a0cc4200ee84e932a9beabc700496da,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,train,SCHOOL_VOCABULARY,sinhala,due_only,new_direction,correct,1,0,4.0,4,13330,1,0,4,1,0.0,85.71,0.0256,0.3741,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,6,0.333333,2.125,1
7b140d4435cdd865da644a2ef8c297ead48ccb4bc67899105a5f958992a76827,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,f6a78250105ee06cc6c4131e3e06ab4d09af17583c3a9f3c8cf4f9db819a136a,train,EMOTIONS,sinhala,due_only,new_direction,incorrect,0,0,1.0,1,12028,1,0,4,1,0.0,83.58,0.0355,0.1095,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.5,2.59375,0
aefec4bbcbdd6a226821315cf69ba288f61ea02a4e0af2d7f297f9eccebf931f,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,1130fc6f64629b4e91512f844213a9eea0f400113e8cfc23afb401698ee4d9d2,train,SCHOOL_VOCABULARY,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,11127,2,1,2,1,0.0,79.8,0.0521,0.1187,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.4,2.275,0
3689043191dca9521febbe3efae8ca889ff31fa65710990357c5da496539a15c,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,f844452b10ac23555bb7b294b267a7b2f163710f18c5752db8dee7dae75a2007,train,EMOTIONS,sinhala,due_only,new_direction,incorrect,0,0,1.0,1,13241,2,0,4,1,0.0,82.32,0.0581,0.122,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.333333,2.0625,0
69f4cbada6822e7db1cdd72e5a1de65a91910f03a5ec9e03dc979a9e96037c86,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,1130fc6f64629b4e91512f844213a9eea0f400113e8cfc23afb401698ee4d9d2,train,SCHOOL_VOCABULARY,sinhala,adaptive,overdue,skipped,0,1,0.0,0,5527.0,0,0,2,1,3.52,61.5,0.1553,0.0854,2,0,2,1.0,9729.0,108.4189,1.42,1.3,1,1,0,0,2,3,24.0,14,0.285714,1.839286,0
42ef027104fd2219397182bbb509c3bff26c0a0e8425c22653cb82ea79b31552,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,3d84ae23c933b78aacd771e1bfbbe8be0eed904bb47a6fe137cae79a41ae64a9,train,NUMBERS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,14265,2,0,4,1,0.0,90.66,0.0208,0.1014,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,16,0.25,1.671875,0
7b8d74eb6df0ca5e724f90bd64980ae4090ec3c78dd04ec88ffbaa474b728b88,7763ffa4ab2750c3cb12f6fb85b0fc4cb7687a6193b1e5cfeb4e15f2628d5861,faa6364074005ad3253a24e159c597123c8145442468a04250540401d256303c,train,NUMBERS,sinhala,adaptive,new_direction,correct,1,0,5.0,5,6014,0,0,1,1,0.0,78.15,0.0281,0.4655,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,18,0.222222,1.597222,0
005e76144485140f8782c3178b1eee6c167fbdba528cdf836753db2795b10fa1,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,36edca710081463ca0a914ab00ea8404c325c84aabfb0f6c164626a53dd1d2dc,test,NUMBERS,tamil,adaptive,new_direction,correct,1,0,5.0,5,7520,0,0,3,1,0.0,77.48,0.0691,0.488,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,0,0.0,0.0,0
262e323833222a9e01243cf9accb9c40933eb7065fe7f1d54174a3cb3024b39d,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,test,NUMBERS,tamil,adaptive,new_direction,incorrect,0,0,1.0,1,11838,1,0,5,1,0.0,84.04,0.0274,0.1051,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.5,3.0,0
224f9c68bde3a5c3dc886287936f45f40d12765310ef0dd09f3addfaa3d73d1e,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,703eebd4a4dbbbaf13cade8763e984d8083555fd3bd0eff5dd860de7505f81e0,test,SCHOOL_VOCABULARY,tamil,adaptive,new_direction,incorrect,0,0,1.0,1,8024,1,0,1,1,0.0,75.6,0.0892,0.1391,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.25,2.0,0
88ffbdbcd0a9a454f1c81aadb570668f51c6184c73e4ab0e391883c6dd22be72,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,test,NUMBERS,tamil,adaptive,overdue,correct,1,0,5.0,5,10707,0,0,5,1,3.49,68.09,0.1478,0.5313,2,0,2,1.0,11930.5,107.759,1.42,1.52,1,1,0,1,2,2,24.0,6,0.166667,1.666667,1
e5d2a2f5588792d59aa2a7aaf40ee586d443f677d946f249db171cd5eb683016,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,test,GREETINGS,tamil,due_only,new_direction,incorrect,0,0,1.0,1,12512,2,0,5,1,0.0,87.34,0.0378,0.1108,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.375,2.5,0
690090fc2b0eb87a75cf2d5b9b05f74f322ee5c62d301d1a5cb4d9bdd27942b5,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,f844452b10ac23555bb7b294b267a7b2f163710f18c5752db8dee7dae75a2007,test,EMOTIONS,tamil,random_control,new_direction,correct,1,0,3.25,3,11353,2,0,4,1,0.0,5.46,0.0143,0.3004,0,0,0,0.0,,,2.5,2.36,0,1,0,1,0,0,24.0,10,0.3,2.2,0
f75ac6414804ef9413d3310e515f11c81da982703d91e5a92b745132befcd356,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,test,DAILY_LIFE,tamil,adaptive,new_direction,incorrect,0,0,1.0,1,9788,2,0,2,1,0.0,81.64,0.0918,0.1405,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.333333,2.1875,1
063f71f027e1860e33fbcddfda7c7db29b4ecbff534b5e0c46f005427f734370,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,test,SCHOOL_VOCABULARY,tamil,adaptive,new_direction,incorrect,0,0,1.0,1,11345,1,0,5,1,0.0,83.86,0.0596,0.1228,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.357143,2.232143,1
e8ac6e047d667d442e8ab1de422baae7652e1074f4a270157722cb3a2e0aac1a,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,test,DAILY_LIFE,tamil,adaptive,overdue,incorrect,0,0,1.0,1,7795,1,0,2,1,4.47,59.44,0.4373,0.3305,2,1,1,2.5,9254.5,131.2574,1.96,1.42,1,1,1,0,1,2,24.0,16,0.375,2.328125,0
e351123f4378f8da4b86009eedb7cfa0229d774373522d93233cc9f786270daa,b3cba812576212c97be9974150c3e7a14961a299ec5be054fcc2c301deac9586,0942be67a27862a7f61b0a638bc676513976dffc36741774ef3379d8d1d47a50,test,EMOTIONS,tamil,adaptive,new_direction,correct,1,0,4.25,4,7459,1,0,2,1,0.0,79.87,0.0392,0.4041,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,18,0.333333,2.180556,0
3ebee7b9f25c72e67379855b580504252ee47504bf96517b164aaf9a8dbd0d96,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,8402,2,0,2,1,0.0,78.7,0.0413,0.1127,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
f13afc2a11046e522404ed3022bf077ab2fc2e56f43555fd894509bdf111939a,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,f6a78250105ee06cc6c4131e3e06ab4d09af17583c3a9f3c8cf4f9db819a136a,train,EMOTIONS,english,random_control,new_direction,correct,1,0,4.5,5,9669,0,1,4,1,0.0,2.84,0.0641,0.4403,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,2,0.0,1.0,0
f5f7cb2af24254b1fbeaf9da6f6d9e9753316534416b15c29ce048937215b343,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,train,DAILY_LIFE,english,adaptive,new_direction,skipped,0,1,0.0,0,6057.0,0,0,4,1,0.0,91.15,0.0554,0.0305,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,4,0.25,1.875,0
7776a282dd12b80a17042f57410e8dd73d6bfd9bdf1921bcc1e64d59a4a41b21,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,f6a78250105ee06cc6c4131e3e06ab4d09af17583c3a9f3c8cf4f9db819a136a,train,EMOTIONS,english,due_only,overdue,correct,1,0,5.0,5,8103,0,0,4,1,3.08,61.89,0.3322,0.6327,2,1,1,2.75,9783.5,97.903,2.06,2.16,1,1,0,1,1,1,24.0,6,0.166667,1.25,1
9ffc6de423030755d07af40cb54a20c4c281d6dbdb7a49b8e21098cae6623c44,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,56e441077b6f4e3d9151e19cf87c4af303ba8e755e6cf372a903aa389abe1585,train,EMOTIONS,english,due_only,new_direction,correct,1,0,4.25,4,7184,1,0,3,1,0.0,79.56,0.1131,0.4447,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,8,0.375,2.09375,1
19230c055fb2f33c21975c93609c6f9e472ce120eb24db5e9f293acd55b09c5b,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,1722e7baa1e207600088d91aa4cd88a660faadc52ca19591aa6d56fa6e4195af,train,DAILY_LIFE,english,due_only,new_direction,correct,1,0,5.0,5,4782,0,0,1,1,0.0,84.78,0.041,0.4725,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,10,0.5,2.6,1
88da9e4a29a546d9bc9a1333ef67dc5dafab34c005799ff98bfe29b4c5c3b6dc,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,28f5c82001f9e865c652d32b6958b048cc02f6c902a0a366c0578fc7d80a1abf,train,NUMBERS,english,adaptive,new_direction,correct,1,0,5.0,5,7049,0,0,3,1,0.0,81.06,0.0992,0.5046,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,12,0.583333,3.0,1
bb9b6a08d5e8643a11162c78efa5173d69bda3a89f9443773d082ffca3eefd81,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,adaptive,overdue,incorrect,0,0,1.0,1,9277,1,1,2,1,17.96,73.16,0.152,0.1736,2,0,2,1.0,8393.0,455.0574,1.42,1.3,1,1,0,0,2,3,24.0,14,0.642857,3.285714,1
f1757e09ac9cddb193e8724f32b0a44e5cc641e74c98ab2b003dd61c72e8f589,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,13122,2,0,5,1,0.0,86.55,0.0375,0.1106,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,16,0.625,3.25,1
f26d97320965b65c5ce30ef13d2f4039408948e9cc4fc7cd758f93db09f068d8,3c6a53de3db267d2cd441f7784b711eca7f0d0c59116173da8fd438cc942169c,f5ae28fe923eece8dd1117e99419c21b18a5716a4f0a1bff2f4ec1b2c962a834,train,EMOTIONS,english,due_only,new_direction,correct,1,0,4.25,4,5584,1,0,1,1,0.0,83.72,0.0392,0.4041,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,18,0.611111,3.097222,1
d2e0a61fb6b6fb4fcd73de9c421c5a44434f10ef26f202d318f532e8db8e9df5,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,d25715e85fb112661178a40caec4f7079288e25200d4105531a087ace1bf006f,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,14604,2,1,5,1,0.0,86.31,0.065,0.1258,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
4d8179477de40835757ad24f31b7df59e9cabf12523a74704b34ad45f80b87d3,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,56e441077b6f4e3d9151e19cf87c4af303ba8e755e6cf372a903aa389abe1585,train,EMOTIONS,english,adaptive,new_direction,correct,1,0,3.25,3,11756,2,0,3,1,0.0,78.98,0.0871,0.3404,0,0,0,0.0,,,2.5,2.36,0,1,0,1,0,0,24.0,2,0.0,1.0,0
251ae3fa5260e6e2951a916a592712b94cd0318ff38170ec8bc41792c39aa9d0,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,train,NUMBERS,english,legacy_random,new_direction,correct,1,0,4.5,5,11620,0,1,5,1,0.0,17.82,0.0586,0.4372,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,4,0.25,1.5625,1
df6db439c4c59c121fbafa42c344ea20204042f28a5d497d9a840f4b77726fa1,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,36edca710081463ca0a914ab00ea8404c325c84aabfb0f6c164626a53dd1d2dc,train,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,9974,1,0,3,1,0.0,83.68,0.0582,0.122,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,6,0.5,2.5,0
6d3a225ace08830d0b25efeb80acaeac63f3336285942b432071754cfa06a793,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,e5f0f8ee9588c53c8574310d3122aedafdb64a73b58a541fc421809de5cfee39,train,DAILY_LIFE,english,random_control,new_direction,correct,1,0,4.75,5,8170,0,0,2,1,0.0,14.4,0.1099,0.4879,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,8,0.375,2.125,1
312db8f256eb4f738805407ca0437f926bcd5f8b4272df02361557ee61a2317e,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,25ed9e61a207d437ad5df788d4fec852755eb1997c68ed6e2194ffe85056022e,train,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,12835,1,0,5,1,0.0,83.59,0.0058,0.0932,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.5,2.65,0
f1bd9f19c7242750838fbdb118194f144bf8a2389f52141ca09662c6e5c8c97d,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,legacy_random,new_direction,correct,1,0,4.0,4,9174,1,0,2,1,0.0,9.24,0.0585,0.3922,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,12,0.416667,2.375,0
975301c347184b87c0266a2eaae5042be481c34157bfdd1d517e578b9429e1d3,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,659bbbcce07eea8f3abce77a2946c2adcf621f49ddb52e63141ad1dd496d792f,train,GREETINGS,english,random_control,new_direction,correct,1,0,4.0,4,7366,1,0,1,1,0.0,17.56,0.0159,0.3687,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,14,0.428571,2.392857,1
b5f66899c208da668c6ce7adc06ce9c544e558e7414650f79908fb8a9d91eff1,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,faa6364074005ad3253a24e159c597123c8145442468a04250540401d256303c,train,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,7410,1,0,1,1,0.0,80.92,0.0473,0.116,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,16,0.5,2.609375,0
7b2f92f22cba3edaefecd2913f578a90b5faf873796ade30cabab92fdcf3d704,0b046af2684bc051e385d2891a9411ab611aab5039d98819078ef822d3ca19f1,40f79f3fa9f938b258f0edc45c0351d74670e8bd1b1ffcbfcf20f4f511feafb9,train,NUMBERS,english,adaptive,new_direction,correct,1,0,4.25,4,8584,0,1,2,1,0.0,84.41,0.0406,0.4048,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,18,0.444444,2.430556,0
5d4ef43dcc99c42f872d3b319d8901f54d3d9e22db713c4f7314c1ee8f6d47af,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,train,GREETINGS,english,random_control,new_direction,skipped,0,1,0.0,0,5173.0,0,0,3,1,0.0,6.48,0.034,0.0187,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,0,0.0,0.0,1
6d1244183fbce8ff6b87c1a97f3fdd38090984d8717a7bee018d7a9f86506ff3,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,train,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10809,1,0,5,1,0.0,81.15,0.0968,0.1432,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.5,2.125,0
2ceb7371f9750f2d7e4dd2fc8e9e7c19cdda0786f875ecb924cd70bf86e467c5,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,1722e7baa1e207600088d91aa4cd88a660faadc52ca19591aa6d56fa6e4195af,train,DAILY_LIFE,english,adaptive,new_direction,correct,1,0,5.0,5,5876,0,0,1,1,0.0,75.42,0.0445,0.4745,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,4,0.25,1.3125,1
79411d0375e5a33e5b51389074c5cdd05468fa3f7c145743dcac38f7c578c6fa,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,train,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,5.0,5,10043,0,0,5,1,0.0,93.93,0.0369,0.4703,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.5,2.541667,0
a2e678acc99c6a40f5e7aecae417e29a7eb7d350680a58510dea3fcb641975fd,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,28f5c82001f9e865c652d32b6958b048cc02f6c902a0a366c0578fc7d80a1abf,train,NUMBERS,english,due_only,new_direction,skipped,0,1,0.0,0,4101.0,0,0,3,1,0.0,79.89,0.1148,0.0631,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,8,0.5,2.65625,0
bac70fec1676c3697b0d090098dd03b1af4ba2cc2aa21f145bb479796d2af87d,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,train,DAILY_LIFE,english,due_only,new_direction,correct,1,0,3.25,3,8389,2,0,2,1,0.0,79.53,0.0073,0.2965,0,0,0,0.0,,,2.5,2.36,0,1,0,1,0,0,24.0,10,0.4,2.225,1
fb54956bc5f04fa60e8f9e47a3edb758b2b64b27423dc7b0c437954d4b6a51dc,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,659bbbcce07eea8f3abce77a2946c2adcf621f49ddb52e63141ad1dd496d792f,train,GREETINGS,english,random_control,new_direction,correct,1,0,4.25,4,5601,1,0,1,1,0.0,19.09,0.1058,0.4407,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,12,0.5,2.541667,1
7e00448ac5f5c05d3e0eade8e8dfe6578dabd55134e448961a836e6a56775986,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,e5f0f8ee9588c53c8574310d3122aedafdb64a73b58a541fc421809de5cfee39,train,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,7185,1,1,2,1,0.0,85.31,0.0868,0.1377,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.571429,2.839286,1
76b9afc2510863f4c99bd92143615a8c33347c9489ccfd7010a4df3b5eedca8e,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,adaptive,new_direction,correct,1,0,4.25,4,8840,0,1,2,1,0.0,81.71,0.0105,0.3883,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,16,0.5625,2.828125,0
0557fbde76675b176c4e8c697ff53555bd474f34abf2ed2e16cffd92d74072cf,7c4d741b6f19d7dd6e614a1d81aafa9d3001424201f4253ac231bdbbbc02c005,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,train,SCHOOL_VOCABULARY,english,adaptive,overdue,incorrect,0,0,1.0,1,11464,1,1,5,1,17.12,69.19,0.3487,0.2818,2,1,1,3.0,10373.0,434.9837,2.06,1.52,1,1,0,0,1,2,24.0,18,0.555556,2.805556,0
edb32207bc49260a5d8ec2b8848d137395653307a3e068861171460f3cab76c0,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,1130fc6f64629b4e91512f844213a9eea0f400113e8cfc23afb401698ee4d9d2,train,SCHOOL_VOCABULARY,sinhala,random_control,new_direction,incorrect,0,0,1.0,1,7458,1,0,2,1,0.0,5.54,0.1132,0.1523,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,1
01178d9dbc3ce2ba60ae2a9228d3d612685c0e85180cc954191235200d7e6031,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,train,NUMBERS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,12013,1,0,5,1,0.0,88.4,0.0481,0.1165,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.5,3.0,1
101a72afe0285d11fb5cf7702dcf80e8a9f67a3d3ccd356f0fcdc608667086e3,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,sinhala,due_only,new_direction,incorrect,0,0,1.0,1,13882,1,1,5,1,0.0,85.43,0.032,0.1076,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.5,3.0,1
8b516a9b3e1d089ac66d1c6442fac1c51dad1ef6e0127873085f53d7aaac78e4,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,3d84ae23c933b78aacd771e1bfbbe8be0eed904bb47a6fe137cae79a41ae64a9,train,NUMBERS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,12220,2,0,4,1,0.0,80.24,0.0584,0.1221,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,6,0.5,3.0,0
02f4cb698f1e532dd882f03628f7a9b2961a0abab61a144235daccca273c0ffa,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,train,DAILY_LIFE,sinhala,adaptive,new_direction,correct,1,0,4.0,4,9801,1,0,2,1,0.0,79.76,0.0197,0.3708,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,8,0.375,2.5,1
1582565e5aabb1ec9f18243d61ab1a462106d62da3832b9e76a0eb14ecdf60ae,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,d25715e85fb112661178a40caec4f7079288e25200d4105531a087ace1bf006f,train,GREETINGS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,13046,1,1,5,1,0.0,83.95,0.0636,0.125,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.5,2.875,1
fbcb5e13574f6d54cc3d93b0da94cf967d2178980e7a6dede04d7993c0b6021d,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,0942be67a27862a7f61b0a638bc676513976dffc36741774ef3379d8d1d47a50,train,EMOTIONS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,8939,1,1,2,1,0.0,79.33,0.0274,0.1051,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.5,2.895833,1
6b78e8c7be9bd3a26e35335723f5757a2fb1d945a652174ff844b6ee7426d0c8,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,1130fc6f64629b4e91512f844213a9eea0f400113e8cfc23afb401698ee4d9d2,train,SCHOOL_VOCABULARY,sinhala,random_control,random_control,correct,1,0,4.0,4,8957,1,0,2,1,17.45,6.61,0.5338,0.6536,2,1,1,3.0,7194.5,442.8614,2.06,2.06,1,7,1,2,1,1,168.0,14,0.5,2.910714,1
f91f569e6cee2e3454a868ed6c0b1e922f7aa1ac5859472e316c4e29f8a837e1,e0e3a90d669f82372b339a34f091d9ec642215c879bac252c1e1218f3036d5d4,e571a4e7e3fa4de651fef6cb6bfddc05705dd29ed5dd94156cec07bf1647e42a,train,SCHOOL_VOCABULARY,sinhala,adaptive,new_direction,correct,1,0,4.0,4,7366,1,0,1,1,0.0,80.34,0.0613,0.3937,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,16,0.5625,3.109375,1
